competitor.id,competitor.sum_points,competitor.place,competitor.place_prev,competitor.id_person,competitor.family_name,competitor.given_name,competitor.gender,competitor.timestamp_version,competitor.id_country,competitor.id_weight
29060_27_5,564,68,71.0,29060,NERPEL,Gergely,male,v1579604231,27,5
67955_48_1,526,68,69.0,67955,PORTE VALDIVIEZO,Danny,male,v1648816574,48,1
66481_13_10,490,68,68.0,66481,OMORI,Akari,female,v1643804361,13,10
50071_60_6,483,68,69.0,50071,LAHBOUB,Mohammed,male,v1659999323,60,6
18849_23_11,470,68,68.0,18849,SIMEOLI,Nadia,female,v1612519820,23,11
28358_74_12,422,68,69.0,28358,LIAO,Yu-Jung,female,v1578990223,74,12
11433_93_9,415,68,68.0,11433,OLVERA,Luz,female,v1568238618,93,9
13451_21_8,413,68,68.0,13451,SIDEROT,Maria,female,v1575285228,21,8
44563_17_7,368,68,68.0,44563,RAVSHANKULOV,Islombek,male,v1658000655,17,7
69058_13_14,350,68,68.0,69058,MUKUNOKI,Miki,female,v1652358733,13,14
40143_51_13,270,68,67.0,40143,GODBOUT,Coralie,female,v1641836250,51,13
12375_291_2,615,69,72.0,12375,MUNGANDU,Steven,male,v1618572376,291,2
36146_23_3,601,69,72.0,36146,CENTRACCHIO,Luigi,male,v1549978157,23,3
18345_27_4,584,69,72.0,18345,TOTH,Benedek,male,v1641547749,27,4
379_4_5,556,69,72.0,379,CLERGET,Axel,male,v1617009244,4,5
22106_4_1,516,69,70.0,22106,BOUDA,Romaric Wend-Yam,male,v1617008992,4,1
40515_77_10,475,69,69.0,40515,GOMEZ,Brisa,female,v1554898367,77,10
25627_97_11,470,69,69.0,25627,MERA,Cindy,female,v1667977949,97,11
26363_49_6,456,69,70.0,26363,HUMBERTO,Andre,male,v1635237975,49,6
22975_17_8,413,69,69.0,22975,MURATBAEVA,Gulnur,female,v1616329895,17,8
21664_38_12,392,69,70.0,21664,OLSEN,Laerke,female,v1559568761,38,12
11264_173_9,388,69,69.0,11264,FERREIRA,Jacira,female,v1650451892,173,9
38481_193_7,368,69,69.0,38481,KONE,Losseni,male,v1624865990,193,7
19020_1_14,338,69,69.0,19020,TORKAR,Urska,female,v1618329398,1,14
50545_4_13,268,69,69.0,50545,ZATCHI BI,Oceane,female,v1623055076,4,13
13747_9_2,612,70,66.0,13747,MARANDIAN,Karo,male,v1634232658,9,2
20300_193_3,592,70,73.0,20300,VENNEKOLD,Lukas,male,v1659345387,193,3
63169_275_4,579,70,64.0,63169,REKHVIASHVILI,Zebeda,male,v1637233831,275,4
39041_4_5,555,70,61.0,39041,DAMIER,Francis,male,v1663330492,4,5
13729_109_1,512,70,71.0,13729,SALAS,Ivan,male,v1667977627,109,1
30193_10_10,462,70,70.0,30193,BOZKURT,Hasret,female,v1618387224,10,10
21664_38_11,456,70,70.0,21664,OLSEN,Laerke,female,v1559568761,38,11
7232_35_6,455,70,71.0,7232,DVARBY,Joakim,male,v1663227299,35,6
3433_266_8,392,70,70.0,3433,POP,Alexandra,female,v1558180720,266,8
19297_28_12,390,70,71.0,19297,VISSER,Jorien,female,v1618997779,28,12
50041_20_9,385,70,70.0,50041,TORO SOLER,Ariane,female,v1623232457,20,9
3738_6_7,360,70,70.0,3738,BUGHADZE,Onise,male,v1668359073,6,7
13212_13_7,360,70,70.0,13212,OTA,Hyoga,male,v1666258195,13,7
39404_17_14,321,70,70.0,39404,ILMATOVA,Rinata,female,v1616329653,17,14
12206_98_13,262,70,70.0,12206,FOFANA,Fatim,female,v1555587777,98,13
20730_8_2,611,71,73.0,20730,ALIYEV,Ibrahim,male,v1663940899,8,2
27022_5_3,587,71,74.0,27022,KARAPETIAN,Ferdinand,male,v1616231882,5,3
18393_23_4,572,71,73.0,18393,FALCONE,Tiziano,male,v1625148924,23,4
15607_53_5,555,71,73.0,15607,HAZEM,Ali,male,v1568392511,53,5
8045_57_1,510,71,72.0,8045,DIAZ,Adonis,male,v1645214065,57,1
19799_193_6,454,71,58.0,19799,PETERSILKA,Falk,male,v1567691208,193,6
19588_193_10,452,71,71.0,19588,ZIEGLER,Jana,female,v1616326645,193,10
37114_4_11,440,71,71.0,37114,TURPIN,Melodie,female,v1556285965,4,11
13078_113_8,380,71,71.0,13078,GAMARRA,Brillith,female,v1650891472,113,8
10501_100_9,378,71,71.0,10501,NGUYEN,Thuy,female,v1666342875,100,9
36707_23_12,376,71,72.0,36707,BETEMPS,Cecilia,female,v1556802356,23,12
13344_57_14,290,71,71.0,13344,WILLIAMS,Mackenzie,female,v1612205818,57,14
2520_18_13,255,71,71.0,2520,MZOUGUI,Sarra,female,v1546515834,18,13
15391_193_2,602,72,74.0,15391,SETZ,Martin,male,v1544611170,193,2
45509_11_3,581,72,75.0,45509,TSOUTLASVILI,Michail,male,v1625575435,11,3
13619_14_4,566,72,74.0,13619,KHAMZA,Didar,male,v1577719758,14,4
39933_23_5,551,72,74.0,39933,PIRELLI,Gennaro,male,v1616090147,23,5
29633_84_1,500,72,73.0,29633,AIBEK UULU,Kubanychbek,male,v1611913237,84,1
8374_9_6,443,72,73.0,8374,SAVYTSKIY,Anton,male,v1634233967,9,6
35423_15_11,414,72,72.0,35423,CHO,Mokhee,female,v1573308658,15,11
13597_95_10,413,72,72.0,13597,ROSA,Ana,female,v1663939895,95,10
7332_20_12,376,72,73.0,7332,RODRIGUEZ,Sara,female,v1666599202,20,12
12532_180_8,365,72,72.0,12532,KANYAMUNEZA,Signoline,female,v1662903473,180,8
55582_109_9,364,72,72.0,55582,DIAZ,Fabiola,female,v1653924681,109,9
3812_296_7,360,72,73.0,3812,KRIVOBOKOV,Anton,male,v1564415314,296,7
64842_48_14,282,72,72.0,64842,NARINO CASTELLANO,Thalia,female,v1653922379,48,14
69778_74_13,252,72,72.0,69778,YU,Sin-Yi,female,v1656507891,74,13
19378_20_2,595,73,75.0,19378,PEREZ ROMAN,Daniel,male,v1564237499,20,2
28341_86_3,575,73,76.0,28341,NAKANO,Keisei,male,v1653922143,86,3
13607_93_4,558,73,75.0,13607,AYALA,Samuel,male,v1617697047,93,4
18279_27_5,547,73,75.0,18279,GOZ,Roland,male,v1607942947,27,5
40572_61_1,489,73,74.0,40572,LKHAGVAJAMTS,Unubold,male,v1558179828,61,1
30181_8_6,432,73,74.0,30181,KARIMLI,Adil,male,v1603281672,8,6
57200_62_11,399,73,74.0,57200,DASHKINOVA,Zulhumar,female,v1585299499,62,11
38922_49_10,383,73,73.0,38922,LEMOS,Thayane,female,v1628170619,49,10
32252_4_9,363,73,73.0,32252,WEILL DIT MOREY,Julie,female,v1579085101,4,9
5082_8_8,360,73,73.0,5082,GURBANLI,Aisha,female,v1563986835,8,8
9443_25_7,356,73,74.0,9443,SARNACKI,Maciej,male,v1625575863,25,7
43362_63_12,352,73,74.0,43362,GATWARD,Hayley,female,v1581418291,63,12
22444_296_14,265,73,73.0,22444,GUSHCHINA,Anna,female,v1569926001,296,14
38666_82_13,252,73,73.0,38666,LANG,Katja,female,v1556554154,82,13
64838_48_13,252,73,73.0,64838,MAIDELINES,Gorguet,female,v1628670411,48,13
8289_14_2,595,74,76.0,8289,SERIKZHANOV,Yerlan,male,v1577719299,14,2
13070_296_3,574,74,77.0,13070,IARTCEV,Denis,male,v1565033004,296,3
37990_11_4,539,74,76.0,37990,MYLONELIS,Athanasios,male,v1646128070,11,4
30638_4_5,534,74,78.0,30638,LIVOLSI,Paul,male,v1579085508,4,5
48824_62_1,471,74,75.0,48824,JUMAYEV,Hakberdi,male,v1659999401,62,1
22683_4_6,408,74,75.0,22683,OLIVAR,Cedric,male,v1617010257,4,6
41004_57_10,381,74,74.0,41004,CANCELA,Tasha,female,v1625154077,57,10
31388_95_11,381,74,75.0,31388,SANCHEZ,Ariela,female,v1663940769,95,11
8690_15_9,360,74,74.0,8690,JEONG,Bokyeong,female,v1575285257,15,9
45495_92_8,357,74,74.0,45495,PENA,Luz,female,v1581587122,92,8
2505_18_7,355,74,75.0,2505,JABALLAH,Faicel,male,v1654002947,18,7
16217_70_12,350,74,75.0,16217,ARREY SOPHINA,Ayuk Otay,female,v1614790653,70,12
11884_4_14,260,74,74.0,11884,M BAIRO,Anne Fatoumata,female,v1609753059,4,14
37116_4_2,588,75,77.0,37116,CAZORLA,Orlando,male,v1630483333,4,2
4224_61_3,554,75,67.0,4224,GANBAATAR,Odbayar,male,v1559633063,61,3
18110_25_4,539,75,65.0,18110,DRZYMAL,Pawel,male,v1666273804,25,4
22533_9_5,522,75,76.0,22533,GUNCHENKO,Stanislav,male,v1634233631,9,5
9293_17_1,460,75,76.0,9293,LUTFILLAEV,Sharafuddin,male,v1563990685,17,1
9730_138_6,401,75,76.0,9730,BEZZINA,Isaac,male,v1589548707,138,6
219_2_10,381,75,75.0,219,FILZMOSER,Sabrina,female,v1651136196,2,10
9559_26_11,370,75,76.0,9559,LIVESEY,Amy,female,v1608641257,26,11
43721_49_8,353,75,75.0,43721,NASCIMENTO,Alexia,female,v1655744041,49,8
50869_6_7,350,75,76.0,50869,GURESHIDZE,Shalva,male,v1666868616,6,7
28908_30_9,346,75,87.0,28908,ASVESTA,Sofia,female,v1665475387,30,9
29662_21_12,345,75,76.0,29662,CRISOSTOMO,Joana,female,v1579694469,21,12
44972_28_14,255,75,75.0,44972,DIJKSTRA,Carmen,female,v1612865110,28,14
21580_25_13,226,75,75.0,21580,LICKUN,Sandra,female,v1552298884,25,13
2928_29_2,568,76,78.0,2928,GERCHEV,Yanislav,male,v1577719049,29,2
7550_4_3,551,76,80.0,7550,OTMANE,Luca,male,v1637251782,4,3
30596_45_4,534,76,77.0,30596,BARTO,Alex,male,v1666717646,45,4
26040_97_5,520,76,64.0,26040,BALANTA,Francisco,male,v1637079168,97,5
52332_88_1,445,76,77.0,52332,SAIDABUROROV,Shahboz,male,v1618571483,88,1
36818_51_6,399,76,77.0,36818,RYDER,Ian,male,v1642079833,51,6
20892_63_10,368,76,76.0,20892,CHRISTIE,Qona,female,v1555596423,63,10
5310_92_11,365,76,77.0,5310,GARCIA,Estefania,female,v1637066627,92,11
2309_4_7,350,76,77.0,2309,MARET,Cyrille,male,v1637078796,4,7
36245_296_12,345,76,59.0,36245,KIREEVA,Taisia,female,v1558178522,296,12
42270_78_8,343,76,76.0,42270,SECK,Marie Jeanne,female,v1619616854,78,8
13451_21_9,328,76,75.0,13451,SIDEROT,Maria,female,v1575285228,21,9
45813_15_14,252,76,76.0,45813,PARK,Saetbyeol,female,v1631869233,15,14
37530_14_13,216,76,76.0,37530,PARAGULGOVA,Madina,female,v1613377390,14,13
52128_17_2,556,77,79.0,52128,ORTIKOV,Azizbek,male,v1658000439,17,2
31312_95_3,542,77,81.0,31312,TORNAL,Antonio,male,v1643898827,95,3
47824_15_4,530,77,78.0,47824,KIM,Jonghoon,male,v1535462217,15,4
7736_51_5,508,77,77.0,7736,KRIEBER GAGNON,Louis,male,v1653923436,51,5
21353_21_1,440,77,78.0,21353,MENDES,Francisco,male,v1567512179,21,1
14950_15_6,376,77,78.0,14950,KIM,Jae Yun,male,v1575373098,15,6
43257_296_10,360,77,77.0,43257,GALITSKAIA,Kseniia,female,v1635503318,296,10
24111_193_11,354,77,78.0,24111,SCHMIDT,Agatha,female,v1556278504,193,11
70708_192_7,350,77,78.0,70708,WARDANA,I Gede Agastya Darma,male,v1660201097,192,7
52586_53_7,350,77,78.0,52586,ABORAKIA,Mohamed,male,v1650981936,53,7
55962_15_7,350,77,78.0,55962,MUN,Gyuseon,male,v1563526412,15,7
2046_266_8,331,77,77.0,2046,UNGUREANU,Monica,female,v1646152804,266,8
5310_92_12,322,77,77.0,5310,GARCIA,Estefania,female,v1637066627,92,12
366_329_9,302,77,76.0,366,KUZIUTINA,Natalia,female,v1577719025,329,9
18055_32_14,242,77,77.0,18055,PAULUSOVA,Marketa,female,v1653923900,32,14
12226_10_13,216,77,77.0,12226,YILMAZ,Nurcan,female,v1643297269,10,13
4222_16_3,531,78,82.0,4222,SHOKA,Vadzim,male,v1616326130,16,3
39497_6_4,530,78,79.0,39497,AKHALKATSI,Vladimir,male,v1636456310,6,4
22412_296_2,505,78,80.0,22412,ABULADZE,Yago,male,v1656679880,296,2
3354_34_5,481,78,79.0,3354,GROSSKLAUS,Ciril,male,v1609608703,34,5
52329_88_1,432,78,79.0,52329,MAHMADIZODA,Muhammad,male,v1556098394,88,1
43154_45_6,373,78,80.0,43154,MATASEJE,Benjamin,male,v1666275788,45,6
17299_23_10,352,78,78.0,17299,BOI,Miriam,female,v1625148924,23,10
64099_4_11,350,78,79.0,64099,AUCHECORNE,Melkia,female,v1623054482,4,11
12665_10_8,314,78,78.0,12665,SAHIN,Ebru,female,v1618386852,10,8
16968_74_12,313,78,78.0,16968,CHANG,Ssu-Tzu,female,v1653921768,74,12
33271_49_9,292,78,77.0,33271,TABA,Maria,female,v1582101463,49,9
27308_74_14,236,78,78.0,27308,TSAI,Jia Wen,female,v1583144747,74,14
32584_57_13,198,78,78.0,32584,STOUT,Nicole,female,v1641205007,57,13
9627_182_3,524,79,71.0,9627,HAMAD,Sulaiman,male,v1663941805,182,3
36090_18_4,516,79,80.0,36090,HAJJI,Wajdi,male,v1613480426,18,4
23870_20_2,500,79,81.0,23870,GARCIA TORNE,David,male,v1666946022,20,2
890_53_5,475,79,80.0,890,ABD EL AKHER,Hatem,male,v1651482459,53,5
14772_1_1,429,79,80.0,14772,STARKEL,David,male,v1666264070,1,1
16118_48_6,372,79,81.0,16118,CARDONA,Liester,male,v1563979396,48,6
36869_20_10,352,79,79.0,36869,BALLESTEROS GONZALEZ,Izaskun,female,v1659999128,20,10
48892_48_11,350,79,80.0,48892,REYES LAFFITA,Yusmari,female,v1654645745,48,11
3839_60_12,313,79,79.0,3839,BELATTAR,Sofia,female,v1565030435,60,12
1273_3_8,311,79,79.0,1273,JURA,Anne Sophie,female,v1581595193,3,8
49390_46_9,286,79,78.0,49390,ZHANG,Kexin,female,v1542973455,46,9
67922_48_14,218,79,79.0,67922,ELIZARDE SUAREZ,Naomis,female,v1648810110,48,14
64647_24_13,195,79,79.0,64647,MISHINER,Yuli Alma,female,v1626073025,24,13
24193_10_3,523,80,83.0,24193,KANDEMIR,Bayram,male,v1618572838,10,3
37118_4_4,512,80,70.0,37118,GNAMIEN,Tizie,male,v1629788953,4,4
15981_15_2,499,80,82.0,15981,KIM,Limhwan,male,v1559569222,15,2
44941_28_5,466,80,81.0,44941,RENES,Tigo,male,v1581927300,28,5
20819_50_1,416,80,81.0,20819,YAGOUBI,Billel,male,v1528980971,50,1
18923_266_6,371,80,79.0,18923,SERBAN,Eduard,male,v1641836450,266,6
44440_113_10,351,80,80.0,44440,ARANGO,Kiara,female,v1650891521,113,10
56743_10_7,336,80,81.0,56743,ERDOGAN,Cemal,male,v1618329531,10,7
12362_56_11,332,80,73.0,12362,COUGHLAN,Maeve,female,v1568625873,56,11
19302_28_12,312,80,80.0,19302,KOK,Silja,female,v1660000139,28,12
45015_18_8,308,80,80.0,45015,HARBAOUI,Rania,female,v1582099497,18,8
32980_77_9,286,80,79.0,32980,LAHITON,Agustina,female,v1582013151,77,9
1923_26_14,198,80,80.0,1923,ADLINGTON,Sarah,female,v1608641030,26,14
50536_49_13,191,80,80.0,50536,RAMOS,Eliza,female,v1551950680,49,13
20958_296_3,510,81,57.0,20958,AGAIAN,Armen,male,v1656679875,296,3
14851_120_2,498,81,83.0,14851,ALHASSANE,Ismael,male,v1618571962,120,2
13681_28_4,484,81,81.0,13681,HEIJMAN,Jim,male,v1653923048,28,4
2502_18_5,455,81,82.0,2502,BEN AMMAR,Abdelaziz,male,v1613480445,18,5
52732_49_1,412,81,82.0,52732,AUGUSTO,Michel,male,v1556275582,49,1
16240_70_6,350,81,82.0,16240,NJI MOULUH,Seidou,male,v1604399590,70,6
56439_13_10,350,81,81.0,56439,EGUCHI,Rin,female,v1652358674,13,10
43457_8_11,329,81,81.0,43457,GARDASHKHANLI,Aytaj,female,v1641835456,8,11
49080_46_12,310,81,81.0,49080,SUN,Xiaoqian,female,v1542196933,46,12
15665_98_7,308,81,82.0,15665,POLNEAU,Boduit Wilfried Anderson,male,v1641205831,98,7
241_27_8,296,81,81.0,241,CSERNOVICZKI,Eva,female,v1559566080,27,8
47770_15_9,272,81,80.0,47770,HWANG,Suryeon,female,v1631491938,15,9
25927_26_14,195,81,81.0,25927,HAWKES,Sarah,female,v1633521839,26,14
1802_46_13,185,81,81.0,1802,CHEN,Fei,female,v1546596337,46,13
47189_57_3,502,82,84.0,47189,YONEZUKA,Jack,male,v1663941927,57,3
5224_116_2,497,82,84.0,5224,SANCHO CHINCHILA,Ian,male,v1614464797,116,2
38811_50_4,480,82,82.0,38811,BENAZOUG,Aghiles-Imad,male,v1567501076,50,4
15017_6_5,450,82,83.0,15017,MARGIANI,Ushangi,male,v1666183642,6,5
29091_8_1,402,82,83.0,29091,YUSIFOV,Ahmad,male,v1663940066,8,1
19299_28_10,335,82,82.0,19299,VAN DE MEEBERG,Shannon,female,v1618387161,28,10
31298_8_6,325,82,83.0,31298,MIRZAYEV,Aslan,male,v1546428698,8,6
9226_193_11,320,82,82.0,9226,COBAN,Sappho,female,v1563987404,193,11
32042_18_12,306,82,82.0,32042,KHLIFI,Mariem,female,v1582099484,18,12
34254_60_7,304,82,83.0,34254,ESSERYRY,Zouhair,male,v1653924004,60,7
51788_29_8,292,82,83.0,51788,BALABAN,Anastasiia,female,v1653920411,29,8
18169_25_9,267,82,81.0,18169,PIENKOWSKA,Karolina,female,v1657102677,25,9
30396_4_14,186,82,82.0,30396,FUSEAU,Laura,female,v1603191486,4,14
67477_96_13,182,82,82.0,67477,VENEGAS,Karina,female,v1648456645,96,13
20876_14_3,501,83,85.0,20876,GAINULLIN,Angsarbek,male,v1616328200,14,3
18581_23_2,491,83,85.0,18581,MICELI,Mattia,male,v1618317458,23,2
38965_34_4,476,83,83.0,38965,BONFERRONI,Aurelien,male,v1613480804,34,4
62341_61_5,436,83,84.0,62341,BATTOGTOKH,Munkhbayar,male,v1665655327,61,5
15660_98_1,400,83,84.0,15660,DABONE,Daouda,male,v1666263872,98,1
42984_20_10,334,83,83.0,42984,GARCIA MARTIN,Marta,female,v1582036440,20,10
52509_214_11,317,83,83.0,52509,DELGADO FRANCES,Carolina,female,v1661971829,214,11
48190_17_6,316,83,72.0,48190,KHUDOYBERDIEV,Aklmurodbek,male,v1616330647,17,6
43594_3_7,301,83,84.0,43594,NDAO,Yves,male,v1641465880,3,7
48362_239_12,298,83,83.0,48362,DRYSDALE DALEY,Ebony,female,v1609964666,239,12
45193_193_8,288,83,82.0,45193,KOLEIN,Nathalie,female,v1643198877,193,8
36869_20_9,261,83,82.0,36869,BALLESTEROS GONZALEZ,Izaskun,female,v1659999128,20,9
70236_92_14,182,83,83.0,70236,LEON,Nayli,female,v1660058239,92,14
36899_10_13,176,83,83.0,36899,DAHARLI,Serdem,female,v1633507286,10,13
63352_88_3,490,84,78.0,63352,SARAKHONOV,Muhammadrahim,male,v1641836170,88,3
26668_15_2,486,84,86.0,26668,KIM,Channyeong,male,v1621929093,15,2
24191_43_4,467,84,84.0,24191,MARIAN,Catalin,male,v1655818543,43,4
20741_8_5,406,84,85.0,20741,FATIYEV,Murad,male,v1546427204,8,5
2657_97_1,388,84,85.0,2657,FUTTINICO,John,male,v1550569196,97,1
39640_4_10,332,84,84.0,39640,FAWAZ,Martha,female,v1637252138,4,10
2393_193_11,315,84,84.0,2393,TRAJDOS,Martyna,female,v1612167054,193,11
3780_4_6,312,84,84.0,3780,DELVERT,Clement,male,v1552293633,4,6
45107_14_12,295,84,84.0,45107,MAYAKOVA,Anastassiya,female,v1666271407,14,12
3278_24_7,285,84,86.0,3278,SASSON,Or,male,v1652895848,24,7
60165_8_9,260,84,83.0,60165,VALIYEVA,Aydan,female,v1580894659,8,9
49933_4_8,252,84,84.0,49933,CUQ,Pauline,female,v1623059442,4,8
52457_53_14,182,84,84.0,52457,SHARAF,Farah,female,v1648560794,53,14
22605_193_13,176,84,84.0,22605,SCHMID,Lea,female,v1612880707,193,13
14564_49_3,480,85,86.0,14564,BARBOSA,Eduardo,male,v1628009336,49,3
1266_3_2,471,85,87.0,1266,VAN GANSBEKE,Kenneth,male,v1656319052,3,2
581_77_4,465,85,85.0,581,LUCENTI,Emmanuel,male,v1616593779,77,4
65510_63_5,382,85,86.0,65510,WALLISS,Noah,male,v1643318044,63,5
30331_9_1,379,85,65.0,30331,VEREDYBA,Oleh,male,v1643966525,9,1
44649_56_10,322,85,85.0,44649,TAYLOR,Charisma,female,v1527668386,56,10
13604_77_11,312,85,85.0,13604,DE LUCIA,Agustina,female,v1641560498,77,11
55961_15_6,308,85,85.0,55961,YEO,Yejun,male,v1563526382,15,6
38893_193_12,286,85,85.0,38893,MEHLAU,Sarah,female,v1612880609,193,12
19877_193_7,281,85,87.0,19877,SCHREIBER,Jonas,male,v1611654710,193,7
43086_27_9,255,85,84.0,43086,KELLER,Rebeka,female,v1663939754,27,9
22435_296_8,250,85,85.0,22435,PICHKALEVA,Daria,female,v1636371607,296,8
14645_49_14,180,85,85.0,14645,FACCHOLLI,Sibilla,female,v1569401335,49,14
17280_116_13,175,85,85.0,17280,BRENES,Diana,female,v1614463668,116,13
22118_41_3,479,86,93.0,22118,GREEN,Joshua,male,v1618572715,41,3
21515_193_4,457,86,86.0,21515,CAVELIUS,Timo,male,v1638458649,193,4
10992_92_2,448,86,88.0,10992,PRECIADO,Lenin,male,v1568239403,92,2
7882_43_5,378,86,87.0,7882,GOTONOAGA,Dorin,male,v1663945164,43,5
44317_6_1,366,86,86.0,44317,MAZIASHVILI,Tornike,male,v1525956805,6,1
65849_79_10,318,86,86.0,65849,FREIRE,Jeovana,female,v1668408841,79,10
40391_15_11,306,86,86.0,40391,LEE,Juyeon,female,v1666266289,15,11
25917_88_6,302,86,86.0,25917,ABUBAKRI,Akobir,male,v1666275257,88,6
55301_97_12,282,86,86.0,55301,OLAYA,Brenda,female,v1561463171,97,12
56098_49_7,280,86,88.0,56098,PALMINI,Tiago,male,v1568391846,49,7
44977_193_9,252,86,85.0,44977,STAKHOV,Nicole,female,v1648816427,193,9
3334_49_8,230,86,86.0,3334,BRIGIDA,Nathalia,female,v1618223584,49,8
23036_4_14,175,86,86.0,23036,MARCHAND,Valentine,female,v1543503427,4,14
22162_296_13,170,86,86.0,22162,NIKIFOROVA,Niurguiana,female,v1559633573,296,13
19676_3_3,475,87,79.0,19676,CASSE,Jeroen,male,v1646685503,3,3
2216_51_4,456,87,87.0,2216,VALOIS-FORTIER,Antoine,male,v1636540333,51,4
43583_4_2,441,87,89.0,43583,GOBERT,Maxime,male,v1641801611,4,2
18009_6_5,365,87,88.0,18009,PAPUNASHVILI,Giorgi,male,v1615534445,6,5
42905_2_1,362,87,87.0,42905,AUER,Marcus,male,v1652207469,2,1
38192_34_10,315,87,87.0,38192,GERTSCH,Olivia,female,v1556266767,34,10
16230_70_6,302,87,87.0,16230,OMGBA FOUDA,Erick Jean Sebastien,male,v1579257137,70,6
250_27_11,292,87,87.0,250,KARAKAS,Hedvig,female,v1634718933,27,11
30633_193_7,273,87,89.0,30633,WITASSEK,Yvo,male,v1639576380,193,7
19622_193_12,271,87,87.0,19622,HOELTERHOFF,Julie,female,v1610527302,193,12
71392_192_9,252,87,86.0,71392,MARYAM MARCH,Maharani,female,v1665056951,192,9
39581_21_8,221,87,87.0,39581,BRITO,Raquel,female,v1607942716,21,8
36269_193_14,162,87,87.0,36269,PFLUGBEIL,Elisabeth,female,v1611132914,193,14
13608_93_13,161,87,87.0,13608,CARDENAS,Liliana,female,v1660775114,93,13
3953_53_3,470,88,88.0,3953,MOHYELDIN,Mohamed,male,v1645613457,53,3
20518_6_4,440,88,88.0,20518,MAISURADZE,Luka,male,v1558179896,6,4
19706_24_2,424,88,90.0,19706,BOBOVICH,Amit,male,v1545661752,24,2
16233_70_1,362,88,88.0,16233,TSALA TSALA,Bernadin,male,v1618166364,70,1
733_45_5,356,88,89.0,733,RANDL,Milan,male,v1563181671,45,5
18575_23_10,307,88,88.0,18575,CAGGIANO,Giulia,female,v1549893802,23,10
37690_4_6,284,88,88.0,37690,AGBEGNENOU,Joris,male,v1554384222,4,6
37423_3_11,273,88,88.0,37423,CORRAO,Alessia,female,v1615879971,3,11
12367_56_7,263,88,90.0,12367,PARK,Liam,male,v1568391890,56,7
24917_57_12,250,88,88.0,24917,MYERS,Melissa,female,v1668243066,57,12
66725_18_9,232,88,88.0,66725,JMOUR,Mariem,female,v1645779674,18,9
54883_15_8,218,88,88.0,54883,OH,Yeonju,female,v1583145006,15,8
18702_140_13,160,88,88.0,18702,PEKOVIC,Jovana,female,v1583147718,140,13
43274_296_14,155,88,88.0,43274,KHOLODILINA,Anastasiia,female,v1522771447,296,14
17062_8_3,463,89,89.0,17062,VALIYEV,Telman,male,v1558182188,8,3
35916_57_4,436,89,89.0,35916,BERLINER,Kell,male,v1618576517,57,4
1377_296_2,411,89,91.0,1377,ABDULZHALILOV,Abdula,male,v1635503534,296,2
13175_85_1,356,89,89.0,13175,YADAV,Vijay Kumar,male,v1561469193,85,1
67998_4_5,350,89,90.0,67998,MITROVIC,Aleksa,male,v1666257879,4,5
35210_20_10,291,89,89.0,35210,UBASART MASCARO,Carla,female,v1576156702,20,10
45530_46_11,270,89,89.0,45530,LIU,Han,female,v1523501744,46,11
14836_93_6,269,89,89.0,14836,ESQUIVEL,Alexis,male,v1617697029,93,6
50266_28_7,252,89,91.0,50266,BLOM,Jules,male,v1612864985,28,7
34331_78_12,238,89,89.0,34331,DIATTA,Yacine,female,v1653405747,78,12
37091_24_9,231,89,89.0,37091,KAFRI,Paz,female,v1618998425,24,9
17429_4_8,217,89,89.0,17429,URDIALES,Manon,female,v1550761725,4,8
40433_97_13,156,89,89.0,40433,DIAZ,Esteysy,female,v1561461958,97,13
37397_9_14,142,89,89.0,37397,BULAVINA,Ruslana,female,v1548772978,9,14
32055_18_3,445,90,90.0,32055,BEN CHALBI,Aleddine,male,v1666271875,18,3
8146_15_4,430,90,90.0,8146,LEE,Moon Jin,male,v1573309659,15,4
7769_43_2,382,90,93.0,7769,BUNESCU,Vadim,male,v1581521068,43,2
8255_9_1,350,90,90.0,8255,MORGOYEV,Bekirbek,male,v1667977357,9,1
31025_51_5,331,90,91.0,31025,YOUNG,Keagan,male,v1642079789,51,5
38055_21_10,286,90,90.0,38055,GOMES,Wilsa,female,v1571659084,21,10
26040_97_6,266,90,90.0,26040,BALANTA,Francisco,male,v1637079168,97,6
3839_60_11,255,90,90.0,3839,BELATTAR,Sofia,female,v1565030435,60,11
26670_15_7,246,90,92.0,26670,YOUN,Jaegu,male,v1578305000,15,7
39391_17_12,231,90,90.0,39391,KHOLMURODOVA,Farangiz,female,v1616330254,17,12
49069_70_9,219,90,90.0,49069,BABA MATIA,Marie Celine,female,v1542115492,70,9
55611_92_8,212,90,90.0,55611,JARA,Erika,female,v1561637523,92,8
43288_4_13,151,90,90.0,43288,NGELEBEYA,Liz,female,v1623055094,4,13
36575_20_14,132,90,90.0,36575,BOUSBAA DAB,Nisrin,female,v1659998568,20,14
23637_4_3,435,91,91.0,23637,RIQUIN,Theo,male,v1568617991,4,3
24947_27_4,422,91,91.0,24947,RAJKAI,Robert,male,v1653923183,27,4
54665_13_2,364,91,94.0,54665,FUKUDA,Yamato,male,v1564451304,13,2
25204_260_1,350,91,91.0,25204,VERGARA,Bernabe,male,v1646815278,260,1
43469_24_5,326,91,92.0,43469,SIVAN,Roy,male,v1577213557,24,5
60920_24_10,280,91,91.0,60920,PRIMO,Kerem,female,v1582186297,24,10
18665_23_6,265,91,91.0,18665,BERGAMELLI,Enrico,male,v1616327509,23,6
